Opleiding;Student;Roepnaam;Familienaam;ID Opleidingsond.;Opleidingsonderdeel;STP;Academische periode;Score Januari;Score Juni;Score na juni;Score September;Score 1e kans;Score 2e kans;Score;Tolerantie
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z14469;Intercultural communication;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25833;Data Visualisation (EN);4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z16468;Data Science (EN);3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25834;Business Processes & ITIL (EN);5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25826;Entrepreneurship (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25831;DevOps & Security (EN);3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25836;Project PHP (EN);5;Tweede Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25827;Requirements Analysis (EN);8;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25835;Java Advanced (EN);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z16469;.NET Development (EN);6;Tweede Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25837;UML (EN);3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25829;Linux Webservices (EN);3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25839;Professional Skills 2 (EN);3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0695574;Shane;Rimmer;Z25830;Web Applications in PHP (EN);4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;ZERO;F;ZERO; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25064;English 1;4;Academiejaar;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0539366;Sally;Hawkins;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15793;Programming Essentials (EN);6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15799;IoT Essentials (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15804;Webdesign Advanced (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15794;IT Essentials (EN);3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15795;Linux Essentials (EN);4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15800;Application Development in Java (EN);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15796;Network Essentials (EN);4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15801;Switching, Routing and Wireless Essenti;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15805;Windows System Administration (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z16466;Security Essentials (EN);3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15806;Communication Skills 1 (EN);4;Academiejaar;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z16467;Professional Skills 1 (EN);6;Academiejaar;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0384757;Maria;Bello;Z15798;Webdesign Essentials (EN);6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0576831;Melanie;Lynskey;Z15799;IoT Essentials (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0576831;Melanie;Lynskey;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0576831;Melanie;Lynskey;Z15805;Windows System Administration (EN);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0576831;Melanie;Lynskey;Z25834;Business Processes & ITIL (EN);5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0576831;Melanie;Lynskey;Z16466;Security Essentials (EN);3;Tweede Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0544445;Bobby;Cannavale;Z15799;IoT Essentials (EN);4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0544445;Bobby;Cannavale;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0544445;Bobby;Cannavale;Z15805;Windows System Administration (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0544445;Bobby;Cannavale;Z16466;Security Essentials (EN);3;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0544445;Bobby;Cannavale;Z15806;Communication Skills 1 (EN);4;Academiejaar;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15793;Programming Essentials (EN);6;Eerste Semester;#;#;#;#;F;ZERO;F; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15799;IoT Essentials (EN);4;Tweede Semester;#;#;#;#;ZERO;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15804;Webdesign Advanced (EN);4;Tweede Semester;#;#;#;#;ZERO;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15794;IT Essentials (EN);3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15795;Linux Essentials (EN);4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15800;Application Development in Java (EN);4;Tweede Semester;#;#;#;#;ZERO;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15796;Network Essentials (EN);4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;#;#;#;ZERO;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15801;Switching, Routing and Wireless Essenti;4;Tweede Semester;#;#;#;#;ZERO;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15805;Windows System Administration (EN);4;Tweede Semester;#;#;#;#;ZERO;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z16466;Security Essentials (EN);3;Tweede Semester;#;#;#;#;ZERO;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z16467;Professional Skills 1 (EN);6;Academiejaar;#;#;#;#;ZERO;#;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0320280;Alexander;Siddig;Z15798;Webdesign Essentials (EN);6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15793;Programming Essentials (EN);6;Eerste Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15799;IoT Essentials (EN);4;Tweede Semester;#;#;#;#;D;D;D;AT
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15804;Webdesign Advanced (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15794;IT Essentials (EN);3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15795;Linux Essentials (EN);4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15800;Application Development in Java (EN);4;Tweede Semester;#;#;#;#;F;D;D;AT
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15796;Network Essentials (EN);4;Eerste Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;#;#;#;F;D;D; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15801;Switching, Routing and Wireless Essenti;4;Tweede Semester;#;#;#;#;D;D;D;AT
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15805;Windows System Administration (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z16466;Security Essentials (EN);3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15806;Communication Skills 1 (EN);4;Academiejaar;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z16467;Professional Skills 1 (EN);6;Academiejaar;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0491619;Emily;Watson;Z15798;Webdesign Essentials (EN);6;Eerste Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z14469;Intercultural communication;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z15799;IoT Essentials (EN);4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z15801;Switching, Routing and Wireless Essenti;4;Tweede Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z13992;Enterprise Content Services;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z25836;Project PHP (EN);5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z15808;Big Data;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z15810;Artificial Intelligence Project;5;Eerste Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z15809;Business Intelligence Project;3;Eerste Semester;#;#;#;#;ZERO;F;ZERO; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z15811;Cloud AI;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z13993;Data Engineering;4;Eerste Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z25529;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z25528;Project 4.0;8;Academiejaar;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z16470;Religion, Meaning and Culture;3;Tweede Semester;#;#;#;#;FAIL;PASS;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z25829;Linux Webservices (EN);3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0494926;Samuel;L. Jackson;Z25839;Professional Skills 2 (EN);3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0467541;Guy;Pearce;Z15799;IoT Essentials (EN);4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0467541;Guy;Pearce;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0467541;Guy;Pearce;Z15805;Windows System Administration (EN);4;Tweede Semester;#;#;#;#;ZERO;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0467541;Guy;Pearce;Z25834;Business Processes & ITIL (EN);5;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0467541;Guy;Pearce;Z16466;Security Essentials (EN);3;Tweede Semester;#;#;#;#;D;F;D; #
PBA Applied Computer Science - Engl progr (Geel);0467541;Guy;Pearce;Z15806;Communication Skills 1 (EN);4;Academiejaar;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z16453;API Development;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13468;Français;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13486;Windows Server;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z25511;Enterprise Networking, Security and Auto;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13470;IoT Advanced;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13472;Linux Network Services;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13466;English 2;3;Tweede Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z16481;Network & OS Security;6;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13461;Network and Cloud Automation;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z25501;Systems Engineering & Analysis;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z16480;Datacenter Technology;3;Tweede Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0435608;Marceline;Hugot;Z13481;Project Hosting;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;ZERO;F;ZERO; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;D;D;D; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0358347;Javier;Bardem;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0300785;Peter;Van den Begin;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;D;F;D; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;D;D;D; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;D;D; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0443325;Dane;Cook;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0478256;Ben;Shenkman;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0478256;Ben;Shenkman;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0478256;Ben;Shenkman;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0478256;Ben;Shenkman;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0478256;Ben;Shenkman;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z14469;Intercultural communication;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z15804;Webdesign Advanced (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z15794;IT Essentials (EN);3;Eerste Semester;#;#;#;#;ZERO;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z15795;Linux Essentials (EN);4;Eerste Semester;#;#;#;#;ZERO;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z15800;Application Development in Java (EN);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z15796;Network Essentials (EN);4;Eerste Semester;#;#;#;#;ZERO;B;B; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z15801;Switching, Routing and Wireless Essenti;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25833;Data Visualisation (EN);4;Eerste Semester;#;#;#;#;ZERO;D;D; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z16468;Data Science (EN);3;Eerste Semester;#;#;#;#;ZERO;B;B; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25834;Business Processes & ITIL (EN);5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25826;Entrepreneurship (EN);4;Tweede Semester;#;#;#;#;D;F;D;AT
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z16466;Security Essentials (EN);3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25831;DevOps & Security (EN);3;Eerste Semester;#;#;#;#;ZERO;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25836;Project PHP (EN);5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25827;Requirements Analysis (EN);8;Eerste Semester;#;#;#;#;ZERO;D;D;AT
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25835;Java Advanced (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z16469;.NET Development (EN);6;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25837;UML (EN);3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25839;Professional Skills 2 (EN);3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z25830;Web Applications in PHP (EN);4;Eerste Semester;#;#;#;#;ZERO;A;A; #
PBA Applied Computer Science - Engl progr (Geel);0570403;Fulvio;Cecere;Z15798;Webdesign Essentials (EN);6;Eerste Semester;#;#;#;#;ZERO;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0381485;Joseph;P. Reidy;Z14469;Intercultural communication;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0381485;Joseph;P. Reidy;Z25833;Data Visualisation (EN);4;Eerste Semester;#;#;#;#;C;#;C; #
